num,base,name,KPOINTS,traning_data,E-opt,TM,period,atomic_number,atomic_radius,atomic_volume,atomic_weight,covalent_radius_pyykko,density,dipole_polarizability,electronegativity,en_allen,group_id,mendeleev_number,pettifor_number,vdw_radius,d_center,valence_ele,all_atom,path_atom,modifications_ring,modifications_chain,N_number_chain,Conjugate_structure
795,Pyc,TcPyc,3,,-483.3624605,Tc,5,43,135,8.5,97.90721,128,11,79,2.1,8.94,7,56,58,216,1.436,7,61,9,none,none,0,Pc
796,Pyc,RuPyc,3,,-482.1962862,Ru,5,44,130,8.3,101.07,125,12.1,72,2.2,9.1,8,60,63,213,0.526,8,61,9,none,none,0,Pc
797,Pyc,RhPyc,3,yes,-481.1121553,Rh,5,45,135,8.3,102.9055,125,12.4,66,2.28,9.259,9,64,66,210,-0.229,9,61,9,none,none,0,Pc
798,Pyc,PdPyc,3,,-479.6268647,Pd,5,46,140,8.9,106.42,120,12,26.14,2.2,9.402,10,68,69,210,-0.296,10,61,9,none,none,0,Pc
799,Pyc,AgPyc,3,,-474.69801,Ag,5,47,160,10.3,107.8682,128,10.5,55,1.93,11.05,11,72,71,211,-3.212,11,61,9,none,none,0,Pc
800,Pyc,CdPyc,3,,-473.5288398,Cd,5,48,155,13.1,112.414,136,8.69,46,1.69,8.995,12,78,75,218,-1.583,12,61,9,none,none,0,Pc
801,Pyc,LuPyc,3,,-479.8462793,Lu,6,71,175,17.8,174.9668,162,9.84,137,1,6.455,3,41,21,224,2.676,3,61,9,none,none,0,Pc
802,Pyc,HfPyc,3,yes,-484.5634413,Hf,6,72,155,13.6,178.49,152,13.3,103,1.3,6.83,4,45,50,223,3.425,4,61,9,none,none,0,Pc
803,Pyc,TaPyc,3,,-485.3954787,Ta,6,73,145,10.9,180.94788,146,16.4,74,1.5,7.93,5,49,53,222,3.3,5,61,9,none,none,0,Pc
804,Pyc,WPyc,3,,-485.4105333,W,6,74,135,9.53,183.84,137,19.3,68,1.7,8.67,6,53,56,218,1.676,6,61,9,none,none,0,Pc
805,Pyc,RePyc,3,,-484.6606225,Re,6,75,135,8.85,186.207,131,20.8,62,1.9,9.46,7,57,59,216,5.732,7,61,9,none,none,0,Pc
806,Pyc,OsPyc,3,,-483.4216181,Os,6,76,130,8.43,190.23,129,22.5872,57,2.2,9.78,8,61,62,216,-0.268,8,61,9,none,none,0,Pc
807,Pyc,IrPyc,3,yes,-482.5378617,Ir,6,77,135,8.54,192.217,122,22.5622,54,2.2,9.96,9,65,65,213,-0.703,9,61,9,none,none,0,Pc
808,Pyc,PtPyc,3,,-480.9709842,Pt,6,78,135,9.1,195.084,123,21.5,48,2.2,10.16,10,69,68,213,-1.229,10,61,9,none,none,0,Pc
809,Pyc,AuPyc,3,,-475.8257875,Au,6,79,135,10.2,196.966569,124,19.3,36,2.4,11.33,11,73,70,214,-2.867,11,61,9,none,none,0,Pc
810,Pyc,HgPyc,3,,-471.1776944,Hg,6,80,150,14.8,200.592,133,13.5336,33.91,1.9,10.44,12,79,74,223,-5.58,12,61,9,none,none,0,Pc
811,Tetc,ScTetc,2,,-532.3431542,Sc,4,21,160,15,44.955908,148,2.99,97,1.36,7.042,3,11,20,215,3.061,3,69,13,none,none,0,Pc
812,Tetc,TiTetc,2,,-532.9385465,Ti,4,22,140,10.6,47.867,136,4.506,100,1.54,8.17,4,43,51,211,2.803,4,69,13,none,none,0,Pc
813,Tetc,VTetc,2,yes,-533.5830853,V,4,23,135,8.35,50.9415,134,6,87,1.63,9.063,5,47,54,207,3.743,5,69,13,none,none,0,Pc
814,Tetc,CrTetc,2,,-534.4655436,Cr,4,24,140,7.23,51.9961,122,7.15,83,1.66,9.77,6,51,57,206,2.67,6,69,13,none,none,0,Pc
815,Tetc,MnTetc,2,,-533.805591,Mn,4,25,140,7.39,54.938044,119,7.3,68,1.55,10.34,7,55,60,205,1.482,7,69,13,none,none,0,Pc
816,Tetc,FeTetc,2,,-532.5031731,Fe,4,26,140,7.1,55.845,115.9,7.87,62,1.83,10.64,8,59,61,204,1.43,8,69,13,none,none,0,Pc
817,Tetc,CoTetc,2,,-531.4308507,Co,4,27,135,6.7,58.933194,111,8.86,55,1.88,10.86,9,63,64,200,0.67,9,69,13,none,none,0,Pc
818,Tetc,NiTetc,2,yes,-529.9174265,Ni,4,28,135,6.6,58.6934,110,8.9,49,1.91,11.13,10,67,67,197,0.203,10,69,13,none,none,0,Pc
819,Tetc,CuTetc,2,,-527.1532572,Cu,4,29,135,7.1,63.546,112,8.96,46.5,1.9,10.96,11,71,72,196,-1.6,11,69,13,none,none,0,Pc
820,Tetc,ZnTetc,2,,-525.3713991,Zn,4,30,135,9.2,65.38,118,7.134,38.67,1.65,9.395,12,77,76,201,3.711,12,69,13,none,none,0,Pc
821,Tetc,YTetc,2,,-532.2909385,Y,5,39,180,19.8,88.90584,163,4.47,162,1.22,6.631,3,12,19,232,1.256,3,69,13,none,none,0,Pc
822,Tetc,ZrTetc,2,,-533.0139954,Zr,5,40,155,14.1,91.224,154,6.52,112,1.33,7.808,4,44,49,223,5.402,4,69,13,none,none,0,Pc
823,Tetc,NbTetc,2,yes,-533.3259653,Nb,5,41,145,10.8,92.90637,147,8.57,98,1.6,8.34,5,48,52,218,0.969,5,69,13,none,none,0,Pc
824,Tetc,MoTetc,2,,-533.7018789,Mo,5,42,145,9.4,95.95,138,10.2,87,2.16,8.71,6,52,55,217,1.54,6,69,13,none,none,0,Pc
825,Tetc,TcTetc,2,,-533.3510941,Tc,5,43,135,8.5,97.90721,128,11,79,2.1,8.94,7,56,58,216,1.436,7,69,13,none,none,0,Pc
826,Tetc,RuTetc,2,,-532.439357,Ru,5,44,130,8.3,101.07,125,12.1,72,2.2,9.1,8,60,63,213,0.526,8,69,13,none,none,0,Pc
827,Tetc,RhTetc,2,,-531.5808134,Rh,5,45,135,8.3,102.9055,125,12.4,66,2.28,9.259,9,64,66,210,-0.229,9,69,13,none,none,0,Pc
828,Tetc,PdTetc,2,yes,-529.5520995,Pd,5,46,140,8.9,106.42,120,12,26.14,2.2,9.402,10,68,69,210,-0.296,10,69,13,none,none,0,Pc
829,Tetc,AgTetc,2,,-524.5617881,Ag,5,47,160,10.3,107.8682,128,10.5,55,1.93,11.05,11,72,71,211,-3.212,11,69,13,none,none,0,Pc
830,Tetc,CdTetc,2,,-523.4287165,Cd,5,48,155,13.1,112.414,136,8.69,46,1.69,8.995,12,78,75,218,-1.583,12,69,13,none,none,0,Pc
831,Tetc,LuTetc,2,,-530.4358742,Lu,6,71,175,17.8,174.9668,162,9.84,137,1,6.455,3,41,21,224,2.676,3,69,13,none,none,0,Pc
832,Tetc,HfTetc,2,,-534.5871021,Hf,6,72,155,13.6,178.49,152,13.3,103,1.3,6.83,4,45,50,223,3.425,4,69,13,none,none,0,Pc
833,Tetc,TaTetc,2,yes,-535.0049031,Ta,6,73,145,10.9,180.94788,146,16.4,74,1.5,7.93,5,49,53,222,3.3,5,69,13,none,none,0,Pc
834,Tetc,WTetc,2,,-535.1405882,W,6,74,135,9.53,183.84,137,19.3,68,1.7,8.67,6,53,56,218,1.676,6,69,13,none,none,0,Pc
835,Tetc,ReTetc,2,,-534.6107762,Re,6,75,135,8.85,186.207,131,20.8,62,1.9,9.46,7,57,59,216,5.732,7,69,13,none,none,0,Pc
836,Tetc,OsTetc,2,,-533.6538591,Os,6,76,130,8.43,190.23,129,22.5872,57,2.2,9.78,8,61,62,216,-0.268,8,69,13,none,none,0,Pc
837,Tetc,IrTetc,2,,-532.4484887,Ir,6,77,135,8.54,192.217,122,22.5622,54,2.2,9.96,9,65,65,213,-0.703,9,69,13,none,none,0,Pc
838,Tetc,PtTetc,2,yes,-530.9077504,Pt,6,78,135,9.1,195.084,123,21.5,48,2.2,10.16,10,69,68,213,-1.229,10,69,13,none,none,0,Pc
839,Tetc,AuTetc,2,,-525.5267112,Au,6,79,135,10.2,196.966569,124,19.3,36,2.4,11.33,11,73,70,214,-2.867,11,69,13,none,none,0,Pc
840,Tetc,HgTetc,2,,-521.211424,Hg,6,80,150,14.8,200.592,133,13.5336,33.91,1.9,10.44,12,79,74,223,-5.58,12,69,13,none,none,0,Pc
841,Pp-meso-Ethinyl,ScPp-meso-Ethinyl,3,,-284.7332841,Sc,4,21,160,15,44.955908,148,2.99,97,1.36,7.042,3,11,20,215,3.061,3,37,8,none,none,0,Pp
842,Pp-meso-Ethinyl,TiPp-meso-Ethinyl,3,,-284.964017,Ti,4,22,140,10.6,47.867,136,4.506,100,1.54,8.17,4,43,51,211,2.803,4,37,8,none,none,0,Pp
843,Pp-meso-Ethinyl,VPp-meso-Ethinyl,3,,-285.349617,V,4,23,135,8.35,50.9415,134,6,87,1.63,9.063,5,47,54,207,3.743,5,37,8,none,none,0,Pp
844,Pp-meso-Ethinyl,CrPp-meso-Ethinyl,3,yes,-286.2119132,Cr,4,24,140,7.23,51.9961,122,7.15,83,1.66,9.77,6,51,57,206,2.67,6,37,8,none,none,0,Pp
845,Pp-meso-Ethinyl,MnPp-meso-Ethinyl,3,,-285.2956944,Mn,4,25,140,7.39,54.938044,119,7.3,68,1.55,10.34,7,55,60,205,1.482,7,37,8,none,none,0,Pp
846,Pp-meso-Ethinyl,FePp-meso-Ethinyl,3,,-283.7548756,Fe,4,26,140,7.1,55.845,115.9,7.87,62,1.83,10.64,8,59,61,204,1.43,8,37,8,none,none,0,Pp
847,Pp-meso-Ethinyl,CoPp-meso-Ethinyl,3,,-282.4747201,Co,4,27,135,6.7,58.933194,111,8.86,55,1.88,10.86,9,63,64,200,0.67,9,37,8,none,none,0,Pp
848,Pp-meso-Ethinyl,NiPp-meso-Ethinyl,3,,-281.2359686,Ni,4,28,135,6.6,58.6934,110,8.9,49,1.91,11.13,10,67,67,197,0.203,10,37,8,none,none,0,Pp
849,Pp-meso-Ethinyl,CuPp-meso-Ethinyl,3,yes,-278.8495479,Cu,4,29,135,7.1,63.546,112,8.96,46.5,1.9,10.96,11,71,72,196,-1.6,11,37,8,none,none,0,Pp
850,Pp-meso-Ethinyl,ZnPp-meso-Ethinyl,3,,-277.351781,Zn,4,30,135,9.2,65.38,118,7.134,38.67,1.65,9.395,12,77,76,201,3.711,12,37,8,none,none,0,Pp
851,Pp-meso-Ethinyl,YPp-meso-Ethinyl,3,,-284.8891968,Y,5,39,180,19.8,88.90584,163,4.47,162,1.22,6.631,3,12,19,232,1.256,3,37,8,none,none,0,Pp
852,Pp-meso-Ethinyl,ZrPp-meso-Ethinyl,3,,-285.4863942,Zr,5,40,155,14.1,91.224,154,6.52,112,1.33,7.808,4,44,49,223,5.402,4,37,8,none,none,0,Pp
853,Pp-meso-Ethinyl,NbPp-meso-Ethinyl,3,,-285.4247358,Nb,5,41,145,10.8,92.90637,147,8.57,98,1.6,8.34,5,48,52,218,0.969,5,37,8,none,none,0,Pp
854,Pp-meso-Ethinyl,MoPp-meso-Ethinyl,3,,-285.6161592,Mo,5,42,145,9.4,95.95,138,10.2,87,2.16,8.71,6,52,55,217,1.54,6,37,8,none,none,0,Pp
855,Pp-meso-Ethinyl,TcPp-meso-Ethinyl,3,,-284.8564585,Tc,5,43,135,8.5,97.90721,128,11,79,2.1,8.94,7,56,58,216,1.436,7,37,8,none,none,0,Pp
856,Pp-meso-Ethinyl,RuPp-meso-Ethinyl,3,,-283.668587,Ru,5,44,130,8.3,101.07,125,12.1,72,2.2,9.1,8,60,63,213,0.526,8,37,8,none,none,0,Pp
857,Pp-meso-Ethinyl,RhPp-meso-Ethinyl,3,,-282.5526409,Rh,5,45,135,8.3,102.9055,125,12.4,66,2.28,9.259,9,64,66,210,-0.229,9,37,8,none,none,0,Pp
858,Pp-meso-Ethinyl,PdPp-meso-Ethinyl,3,,-281.1662105,Pd,5,46,140,8.9,106.42,120,12,26.14,2.2,9.402,10,68,69,210,-0.296,10,37,8,none,none,0,Pp
859,Pp-meso-Ethinyl,AgPp-meso-Ethinyl,3,yes,-276.7811229,Ag,5,47,160,10.3,107.8682,128,10.5,55,1.93,11.05,11,72,71,211,-3.212,11,37,8,none,none,0,Pp
860,Pp-meso-Ethinyl,CdPp-meso-Ethinyl,3,,-275.832147,Cd,5,48,155,13.1,112.414,136,8.69,46,1.69,8.995,12,78,75,218,-1.583,12,37,8,none,none,0,Pp
861,Pp-meso-Ethinyl,LuPp-meso-Ethinyl,3,,-282.975754,Lu,6,71,175,17.8,174.9668,162,9.84,137,1,6.455,3,41,21,224,2.676,3,37,8,none,none,0,Pp
862,Pp-meso-Ethinyl,HfPp-meso-Ethinyl,3,,-287.0188392,Hf,6,72,155,13.6,178.49,152,13.3,103,1.3,6.83,4,45,50,223,3.425,4,37,8,none,none,0,Pp
863,Pp-meso-Ethinyl,TaPp-meso-Ethinyl,3,,-286.8579689,Ta,6,73,145,10.9,180.94788,146,16.4,74,1.5,7.93,5,49,53,222,3.3,5,37,8,none,none,0,Pp
864,Pp-meso-Ethinyl,WPp-meso-Ethinyl,3,yes,-286.9861801,W,6,74,135,9.53,183.84,137,19.3,68,1.7,8.67,6,53,56,218,1.676,6,37,8,none,none,0,Pp
865,Pp-meso-Ethinyl,RePp-meso-Ethinyl,3,,-286.1058075,Re,6,75,135,8.85,186.207,131,20.8,62,1.9,9.46,7,57,59,216,5.732,7,37,8,none,none,0,Pp
866,Pp-meso-Ethinyl,OsPp-meso-Ethinyl,3,,-285.0520574,Os,6,76,130,8.43,190.23,129,22.5872,57,2.2,9.78,8,61,62,216,-0.268,8,37,8,none,none,0,Pp
867,Pp-meso-Ethinyl,IrPp-meso-Ethinyl,3,,-283.8260441,Ir,6,77,135,8.54,192.217,122,22.5622,54,2.2,9.96,9,65,65,213,-0.703,9,37,8,none,none,0,Pp
868,Pp-meso-Ethinyl,PtPp-meso-Ethinyl,3,,-282.4882423,Pt,6,78,135,9.1,195.084,123,21.5,48,2.2,10.16,10,69,68,213,-1.229,10,37,8,none,none,0,Pp
869,Pp-meso-Ethinyl,AuPp-meso-Ethinyl,3,yes,-277.7223635,Au,6,79,135,10.2,196.966569,124,19.3,36,2.4,11.33,11,73,70,214,-2.867,11,37,8,none,none,0,Pp
870,Pp-meso-Ethinyl,HgPp-meso-Ethinyl,3,,-273.8189343,Hg,6,80,150,14.8,200.592,133,13.5336,33.91,1.9,10.44,12,79,74,223,-5.58,12,37,8,none,none,0,Pp
871,Pc-trans-Py-Pz,ScPc-trans-Py-Pz,3,,-255.9523405,Sc,4,21,160,15,44.955908,148,2.99,97,1.36,7.042,3,11,20,215,3.061,3,30,7,none,none,3,Pc
872,Pc-trans-Py-Pz,TiPc-trans-Py-Pz,3,,-256.5329202,Ti,4,22,140,10.6,47.867,136,4.506,100,1.54,8.17,4,43,51,211,2.803,4,30,7,none,none,3,Pc
873,Pc-trans-Py-Pz,VPc-trans-Py-Pz,3,,-257.0339232,V,4,23,135,8.35,50.9415,134,6,87,1.63,9.063,5,47,54,207,3.743,5,30,7,none,none,3,Pc
874,Pc-trans-Py-Pz,CrPc-trans-Py-Pz,3,,-257.9302872,Cr,4,24,140,7.23,51.9961,122,7.15,83,1.66,9.77,6,51,57,206,2.67,6,30,7,none,none,3,Pc
875,Pc-trans-Py-Pz,MnPc-trans-Py-Pz,3,yes,-257.3062646,Mn,4,25,140,7.39,54.938044,119,7.3,68,1.55,10.34,7,55,60,205,1.482,7,30,7,none,none,3,Pc
876,Pc-trans-Py-Pz,FePc-trans-Py-Pz,3,,-255.8531157,Fe,4,26,140,7.1,55.845,115.9,7.87,62,1.83,10.64,8,59,61,204,1.43,8,30,7,none,none,3,Pc
877,Pc-trans-Py-Pz,CoPc-trans-Py-Pz,3,,-254.5830829,Co,4,27,135,6.7,58.933194,111,8.86,55,1.88,10.86,9,63,64,200,0.67,9,30,7,none,none,3,Pc
878,Pc-trans-Py-Pz,NiPc-trans-Py-Pz,3,,-253.4046248,Ni,4,28,135,6.6,58.6934,110,8.9,49,1.91,11.13,10,67,67,197,0.203,10,30,7,none,none,3,Pc
879,Pc-trans-Py-Pz,CuPc-trans-Py-Pz,3,,-250.6228748,Cu,4,29,135,7.1,63.546,112,8.96,46.5,1.9,10.96,11,71,72,196,-1.6,11,30,7,none,none,3,Pc
880,Pc-trans-Py-Pz,ZnPc-trans-Py-Pz,3,yes,-248.8298305,Zn,4,30,135,9.2,65.38,118,7.134,38.67,1.65,9.395,12,77,76,201,3.711,12,30,7,none,none,3,Pc
881,Pc-trans-Py-Pz,YPc-trans-Py-Pz,3,,-255.9312743,Y,5,39,180,19.8,88.90584,163,4.47,162,1.22,6.631,3,12,19,232,1.256,3,30,7,none,none,3,Pc
882,Pc-trans-Py-Pz,ZrPc-trans-Py-Pz,3,,-256.6516732,Zr,5,40,155,14.1,91.224,154,6.52,112,1.33,7.808,4,44,49,223,5.402,4,30,7,none,none,3,Pc
883,Pc-trans-Py-Pz,NbPc-trans-Py-Pz,3,,-256.9438045,Nb,5,41,145,10.8,92.90637,147,8.57,98,1.6,8.34,5,48,52,218,0.969,5,30,7,none,none,3,Pc
884,Pc-trans-Py-Pz,MoPc-trans-Py-Pz,3,,-257.1159714,Mo,5,42,145,9.4,95.95,138,10.2,87,2.16,8.71,6,52,55,217,1.54,6,30,7,none,none,3,Pc
885,Pc-trans-Py-Pz,TcPc-trans-Py-Pz,3,yes,-256.7553935,Tc,5,43,135,8.5,97.90721,128,11,79,2.1,8.94,7,56,58,216,1.436,7,30,7,none,none,3,Pc
886,Pc-trans-Py-Pz,RuPc-trans-Py-Pz,3,,-255.5854645,Ru,5,44,130,8.3,101.07,125,12.1,72,2.2,9.1,8,60,63,213,0.526,8,30,7,none,none,3,Pc
887,Pc-trans-Py-Pz,RhPc-trans-Py-Pz,3,,-254.4789402,Rh,5,45,135,8.3,102.9055,125,12.4,66,2.28,9.259,9,64,66,210,-0.229,9,30,7,none,none,3,Pc
888,Pc-trans-Py-Pz,PdPc-trans-Py-Pz,3,,-253.0104504,Pd,5,46,140,8.9,106.42,120,12,26.14,2.2,9.402,10,68,69,210,-0.296,10,30,7,none,none,3,Pc
889,Pc-trans-Py-Pz,AgPc-trans-Py-Pz,3,,-248.1416341,Ag,5,47,160,10.3,107.8682,128,10.5,55,1.93,11.05,11,72,71,211,-3.212,11,30,7,none,none,3,Pc
890,Pc-trans-Py-Pz,CdPc-trans-Py-Pz,3,yes,-246.8779297,Cd,5,48,155,13.1,112.414,136,8.69,46,1.69,8.995,12,78,75,218,-1.583,12,30,7,none,none,3,Pc
891,Pc-trans-Py-Pz,LuPc-trans-Py-Pz,3,,-254.0671321,Lu,6,71,175,17.8,174.9668,162,9.84,137,1,6.455,3,41,21,224,2.676,3,30,7,none,none,3,Pc
892,Pc-trans-Py-Pz,HfPc-trans-Py-Pz,3,,-258.1894698,Hf,6,72,155,13.6,178.49,152,13.3,103,1.3,6.83,4,45,50,223,3.425,4,30,7,none,none,3,Pc
893,Pc-trans-Py-Pz,TaPc-trans-Py-Pz,3,,-258.6568227,Ta,6,73,145,10.9,180.94788,146,16.4,74,1.5,7.93,5,49,53,222,3.3,5,30,7,none,none,3,Pc
894,Pc-trans-Py-Pz,WPc-trans-Py-Pz,3,,-258.605438,W,6,74,135,9.53,183.84,137,19.3,68,1.7,8.67,6,53,56,218,1.676,6,30,7,none,none,3,Pc
895,Pc-trans-Py-Pz,RePc-trans-Py-Pz,3,yes,-258.0562882,Re,6,75,135,8.85,186.207,131,20.8,62,1.9,9.46,7,57,59,216,5.732,7,30,7,none,none,3,Pc
896,Pc-trans-Py-Pz,OsPc-trans-Py-Pz,3,,-256.9205189,Os,6,76,130,8.43,190.23,129,22.5872,57,2.2,9.78,8,61,62,216,-0.268,8,30,7,none,none,3,Pc
897,Pc-trans-Py-Pz,IrPc-trans-Py-Pz,3,,-255.9147024,Ir,6,77,135,8.54,192.217,122,22.5622,54,2.2,9.96,9,65,65,213,-0.703,9,30,7,none,none,3,Pc
898,Pc-trans-Py-Pz,PtPc-trans-Py-Pz,3,,-254.3621816,Pt,6,78,135,9.1,195.084,123,21.5,48,2.2,10.16,10,69,68,213,-1.229,10,30,7,none,none,3,Pc
899,Pc-trans-Py-Pz,AuPc-trans-Py-Pz,3,,-249.1530834,Au,6,79,135,10.2,196.966569,124,19.3,36,2.4,11.33,11,73,70,214,-2.867,11,30,7,none,none,3,Pc
900,Pc-trans-Py-Pz,HgPc-trans-Py-Pz,3,yes,-244.6602759,Hg,6,80,150,14.8,200.592,133,13.5336,33.91,1.9,10.44,12,79,74,223,-5.58,12,30,7,none,none,3,Pc
901,Pz,ScPz,3,yes,-250.7669113,Sc,4,21,160,15,44.955908,148,2.99,97,1.36,7.042,3,11,20,215,3.061,3,29,7,none,none,4,Pc
902,Pz,TiPz,3,,-251.3797167,Ti,4,22,140,10.6,47.867,136,4.506,100,1.54,8.17,4,43,51,211,2.803,4,29,7,none,none,4,Pc
903,Pz,VPz,3,,-251.8462602,V,4,23,135,8.35,50.9415,134,6,87,1.63,9.063,5,47,54,207,3.743,5,29,7,none,none,4,Pc
904,Pz,CrPz,3,,-252.728846,Cr,4,24,140,7.23,51.9961,122,7.15,83,1.66,9.77,6,51,57,206,2.67,6,29,7,none,none,4,Pc
905,Pz,MnPz,3,,-252.1136885,Mn,4,25,140,7.39,54.938044,119,7.3,68,1.55,10.34,7,55,60,205,1.482,7,29,7,none,none,4,Pc
906,Pz,FePz,3,yes,-250.6520584,Fe,4,26,140,7.1,55.845,115.9,7.87,62,1.83,10.64,8,59,61,204,1.43,8,29,7,none,none,4,Pc
907,Pz,CoPz,3,,-249.3721931,Co,4,27,135,6.7,58.933194,111,8.86,55,1.88,10.86,9,63,64,200,0.67,9,29,7,none,none,4,Pc
908,Pz,NiPz,3,,-248.1866584,Ni,4,28,135,6.6,58.6934,110,8.9,49,1.91,11.13,10,67,67,197,0.203,10,29,7,none,none,4,Pc
909,Pz,CuPz,3,,-245.4118962,Cu,4,29,135,7.1,63.546,112,8.96,46.5,1.9,10.96,11,71,72,196,-1.6,11,29,7,none,none,4,Pc
910,Pz,ZnPz,3,,-243.6239826,Zn,4,30,135,9.2,65.38,118,7.134,38.67,1.65,9.395,12,77,76,201,3.711,12,29,7,none,none,4,Pc
911,Pz,YPz,3,yes,-250.7636737,Y,5,39,180,19.8,88.90584,163,4.47,162,1.22,6.631,3,12,19,232,1.256,3,29,7,none,none,4,Pc
912,Pz,ZrPz,3,,-251.4861738,Zr,5,40,155,14.1,91.224,154,6.52,112,1.33,7.808,4,44,49,223,5.402,4,29,7,none,none,4,Pc
913,Pz,NbPz,3,,-251.7877747,Nb,5,41,145,10.8,92.90637,147,8.57,98,1.6,8.34,5,48,52,218,0.969,5,29,7,none,none,4,Pc
914,Pz,MoPz,3,,-251.9304133,Mo,5,42,145,9.4,95.95,138,10.2,87,2.16,8.71,6,52,55,217,1.54,6,29,7,none,none,4,Pc
915,Pz,TcPz,3,,-251.5909505,Tc,5,43,135,8.5,97.90721,128,11,79,2.1,8.94,7,56,58,216,1.436,7,29,7,none,none,4,Pc
916,Pz,RuPz,3,yes,-250.4094871,Ru,5,44,130,8.3,101.07,125,12.1,72,2.2,9.1,8,60,63,213,0.526,8,29,7,none,none,4,Pc
917,Pz,RhPz,3,,-249.270616,Rh,5,45,135,8.3,102.9055,125,12.4,66,2.28,9.259,9,64,66,210,-0.229,9,29,7,none,none,4,Pc
918,Pz,PdPz,3,,-247.8118969,Pd,5,46,140,8.9,106.42,120,12,26.14,2.2,9.402,10,68,69,210,-0.296,10,29,7,none,none,4,Pc
919,Pz,AgPz,3,,-242.9591873,Ag,5,47,160,10.3,107.8682,128,10.5,55,1.93,11.05,11,72,71,211,-3.212,11,29,7,none,none,4,Pc
920,Pz,CdPz,3,,-241.7000857,Cd,5,48,155,13.1,112.414,136,8.69,46,1.69,8.995,12,78,75,218,-1.583,12,29,7,none,none,4,Pc
921,Pz,LuPz,3,yes,-248.8948516,Lu,6,71,175,17.8,174.9668,162,9.84,137,1,6.455,3,41,21,224,2.676,3,29,7,none,none,4,Pc
922,Pz,HfPz,3,,-253.0104591,Hf,6,72,155,13.6,178.49,152,13.3,103,1.3,6.83,4,45,50,223,3.425,4,29,7,none,none,4,Pc
923,Pz,TaPz,3,,-253.5040105,Ta,6,73,145,10.9,180.94788,146,16.4,74,1.5,7.93,5,49,53,222,3.3,5,29,7,none,none,4,Pc
924,Pz,WPz,3,,-253.4254214,W,6,74,135,9.53,183.84,137,19.3,68,1.7,8.67,6,53,56,218,1.676,6,29,7,none,none,4,Pc
925,Pz,RePz,3,,-252.8996695,Re,6,75,135,8.85,186.207,131,20.8,62,1.9,9.46,7,57,59,216,5.732,7,29,7,none,none,4,Pc
926,Pz,OsPz,3,yes,-251.7600184,Os,6,76,130,8.43,190.23,129,22.5872,57,2.2,9.78,8,61,62,216,-0.268,8,29,7,none,none,4,Pc
927,Pz,IrPz,3,,-250.7119578,Ir,6,77,135,8.54,192.217,122,22.5622,54,2.2,9.96,9,65,65,213,-0.703,9,29,7,none,none,4,Pc
928,Pz,PtPz,3,,-249.1697176,Pt,6,78,135,9.1,195.084,123,21.5,48,2.2,10.16,10,69,68,213,-1.229,10,29,7,none,none,4,Pc
929,Pz,AuPz,3,,-243.9603483,Au,6,79,135,10.2,196.966569,124,19.3,36,2.4,11.33,11,73,70,214,-2.867,11,29,7,none,none,4,Pc
930,Pz,HgPz,3,,-239.481325,Hg,6,80,150,14.8,200.592,133,13.5336,33.91,1.9,10.44,12,79,74,223,-5.58,12,29,7,none,none,4,Pc
931,Pdc,ScPdc,3,,-261.0837913,Sc,4,21,160,15,44.955908,148,2.99,97,1.36,7.042,3,11,20,215,3.061,3,33,7,none,none,2,Pc
932,Pdc,TiPdc,3,yes,-261.6311764,Ti,4,22,140,10.6,47.867,136,4.506,100,1.54,8.17,4,43,51,211,2.803,4,33,7,none,none,2,Pc
933,Pdc,VPdc,3,,-262.1707504,V,4,23,135,8.35,50.9415,134,6,87,1.63,9.063,5,47,54,207,3.743,5,33,7,none,none,2,Pc
934,Pdc,CrPdc,3,,-263.0838951,Cr,4,24,140,7.23,51.9961,122,7.15,83,1.66,9.77,6,51,57,206,2.67,6,33,7,none,none,2,Pc
935,Pdc,MnPdc,3,,-262.4413836,Mn,4,25,140,7.39,54.938044,119,7.3,68,1.55,10.34,7,55,60,205,1.482,7,33,7,none,none,2,Pc
936,Pdc,FePdc,3,,-261.0144588,Fe,4,26,140,7.1,55.845,115.9,7.87,62,1.83,10.64,8,59,61,204,1.43,8,33,7,none,none,2,Pc
937,Pdc,CoPdc,3,yes,-259.7447728,Co,4,27,135,6.7,58.933194,111,8.86,55,1.88,10.86,9,63,64,200,0.67,9,33,7,none,none,2,Pc
938,Pdc,NiPdc,3,,-258.5721412,Ni,4,28,135,6.6,58.6934,110,8.9,49,1.91,11.13,10,67,67,197,0.203,10,33,7,none,none,2,Pc
939,Pdc,CuPdc,3,,-255.7867927,Cu,4,29,135,7.1,63.546,112,8.96,46.5,1.9,10.96,11,71,72,196,-1.6,11,33,7,none,none,2,Pc
940,Pdc,ZnPdc,3,,-253.9888586,Zn,4,30,135,9.2,65.38,118,7.134,38.67,1.65,9.395,12,77,76,201,3.711,12,33,7,none,none,2,Pc
941,Pdc,YPdc,3,,-261.0528011,Y,5,39,180,19.8,88.90584,163,4.47,162,1.22,6.631,3,12,19,232,1.256,3,33,7,none,none,2,Pc
942,Pdc,ZrPdc,3,yes,-261.7700342,Zr,5,40,155,14.1,91.224,154,6.52,112,1.33,7.808,4,44,49,223,5.402,4,33,7,none,none,2,Pc
943,Pdc,NbPdc,3,,-262.0338507,Nb,5,41,145,10.8,92.90637,147,8.57,98,1.6,8.34,5,48,52,218,0.969,5,33,7,none,none,2,Pc
